c_hlevel,c_fullname,c_name,c_synonym_cd,c_visualattributes,c_totalnum,c_basecode,c_metadataxml,c_facttablecolumn,c_tablename,c_columnname,c_columndatatype,c_operator,c_dimcode,c_comment,c_tooltip,m_applied_path,update_date,download_date,import_date,sourcesystem_cd,valuetype_cd,m_exclusion_cd,c_path
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD2\,Claim Diagnosis E Code II Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD2\,,Claim Diagnosis E Code II Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD3\,Claim Diagnosis E Code III,N,,,ICD_DGNS_E_CD3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD3\,,Claim Diagnosis E Code III,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD3\,Claim Diagnosis E Code III Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD3\,,Claim Diagnosis E Code III Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD4\,Claim Diagnosis E Code IV,N,,,ICD_DGNS_E_CD4:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD4\,,Claim Diagnosis E Code IV,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD4\,Claim Diagnosis E Code IV Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD4:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD4\,,Claim Diagnosis E Code IV Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD5\,Claim Diagnosis E Code V,N,,,ICD_DGNS_E_CD5:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD5\,,Claim Diagnosis E Code V,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD5\,Claim Diagnosis E Code V Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD5:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD5\,,Claim Diagnosis E Code V Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD6\,Claim Diagnosis E Code VI,N,,,ICD_DGNS_E_CD6:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD6\,,Claim Diagnosis E Code VI,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD6\,Claim Diagnosis E Code VI Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD6:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD6\,,Claim Diagnosis E Code VI Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD7\,Claim Diagnosis E Code VII,N,,,ICD_DGNS_E_CD7:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD7\,,Claim Diagnosis E Code VII,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD7\,Claim Diagnosis E Code VII Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD7:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD7\,,Claim Diagnosis E Code VII Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD8\,Claim Diagnosis E Code VIII,N,,,ICD_DGNS_E_CD8:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD8\,,Claim Diagnosis E Code VIII,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD8\,Claim Diagnosis E Code VIII Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD8:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD8\,,Claim Diagnosis E Code VIII Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD9\,Claim Diagnosis E Code IX,N,,,ICD_DGNS_E_CD9:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD9\,,Claim Diagnosis E Code IX,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD9\,Claim Diagnosis E Code IX Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD9:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD9\,,Claim Diagnosis E Code IX Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD10\,Claim Diagnosis E Code X,N,,,ICD_DGNS_E_CD10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD10\,,Claim Diagnosis E Code X,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD10\,Claim Diagnosis E Code X Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD10\,,Claim Diagnosis E Code X Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD11\,Claim Diagnosis E Code XI,N,,,ICD_DGNS_E_CD11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD11\,,Claim Diagnosis E Code XI,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD11\,Claim Diagnosis E Code XI Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD11\,,Claim Diagnosis E Code XI Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD12\,Claim Diagnosis E Code XII,N,,,ICD_DGNS_E_CD12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_CD12\,,Claim Diagnosis E Code XII,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD12\,Claim Diagnosis E Code XII Diagnosis Version Code (ICD-9 or ICD-10),N,,,ICD_DGNS_E_VRSN_CD12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_DGNS_E_VRSN_CD12\,,Claim Diagnosis E Code XII Diagnosis Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD1\,Claim Procedure Code I,N,,,ICD_PRCDR_CD1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD1\,,Claim Procedure Code I,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD1\,Claim Procedure Code I Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD1\,,Claim Procedure Code I Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT1\,Claim Procedure Code I Date,N,,,PRCDR_DT1:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT1\,,Claim Procedure Code I Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD2\,Claim Procedure Code II,N,,,ICD_PRCDR_CD2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD2\,,Claim Procedure Code II,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD2\,Claim Procedure Code II Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD2\,,Claim Procedure Code II Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT2\,Claim Procedure Code II Date,N,,,PRCDR_DT2:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT2\,,Claim Procedure Code II Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD3\,Claim Procedure Code III,N,,,ICD_PRCDR_CD3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD3\,,Claim Procedure Code III,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD3\,Claim Procedure Code III Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD3\,,Claim Procedure Code III Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT3\,Claim Procedure Code III Date,N,,,PRCDR_DT3:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT3\,,Claim Procedure Code III Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD4\,Claim Procedure Code IV,N,,,ICD_PRCDR_CD4:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD4\,,Claim Procedure Code IV,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD4\,Claim Procedure Code IV Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD4:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD4\,,Claim Procedure Code IV Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT4\,Claim Procedure Code IV Date,N,,,PRCDR_DT4:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT4\,,Claim Procedure Code IV Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD5\,Claim Procedure Code V,N,,,ICD_PRCDR_CD5:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD5\,,Claim Procedure Code V,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD5\,Claim Procedure Code V Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD5:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD5\,,Claim Procedure Code V Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT5\,Claim Procedure Code V Date,N,,,PRCDR_DT5:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT5\,,Claim Procedure Code V Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD6\,Claim Procedure Code VI,N,,,ICD_PRCDR_CD6:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD6\,,Claim Procedure Code VI,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD6\,Claim Procedure Code VI Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD6:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD6\,,Claim Procedure Code VI Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT6\,Claim Procedure Code VI Date,N,,,PRCDR_DT6:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT6\,,Claim Procedure Code VI Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD7\,Claim Procedure Code VII,N,,,ICD_PRCDR_CD7:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD7\,,Claim Procedure Code VII,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD7\,Claim Procedure Code VII Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD7:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD7\,,Claim Procedure Code VII Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT7\,Claim Procedure Code VII Date,N,,,PRCDR_DT7:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT7\,,Claim Procedure Code VII Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD8\,Claim Procedure Code VIII,N,,,ICD_PRCDR_CD8:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD8\,,Claim Procedure Code VIII,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD8\,Claim Procedure Code VIII Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD8:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD8\,,Claim Procedure Code VIII Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT8\,Claim Procedure Code VIII Date,N,,,PRCDR_DT8:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT8\,,Claim Procedure Code VIII Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD9\,Claim Procedure Code IX,N,,,ICD_PRCDR_CD9:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD9\,,Claim Procedure Code IX,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD9\,Claim Procedure Code IX Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD9:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD9\,,Claim Procedure Code IX Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT9\,Claim Procedure Code IX Date,N,,,PRCDR_DT9:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT9\,,Claim Procedure Code IX Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD10\,Claim Procedure Code X,N,,,ICD_PRCDR_CD10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD10\,,Claim Procedure Code X,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD10\,Claim Procedure Code X Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD10\,,Claim Procedure Code X Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT10\,Claim Procedure Code X Date,N,,,PRCDR_DT10:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT10\,,Claim Procedure Code X Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD11\,Claim Procedure Code XI,N,,,ICD_PRCDR_CD11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD11\,,Claim Procedure Code XI,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD11\,Claim Procedure Code XI Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD11\,,Claim Procedure Code XI Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT11\,Claim Procedure Code XI Date,N,,,PRCDR_DT11:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT11\,,Claim Procedure Code XI Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD12\,Claim Procedure Code XII,N,,,ICD_PRCDR_CD12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD12\,,Claim Procedure Code XII,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD12\,Claim Procedure Code XII Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD12\,,Claim Procedure Code XII Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT12\,Claim Procedure Code XII Date,N,,,PRCDR_DT12:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT12\,,Claim Procedure Code XII Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD13\,Claim Procedure Code XIII,N,,,ICD_PRCDR_CD13:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_CD13\,,Claim Procedure Code XIII,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD13\,Claim Procedure Code XIII Claim Procedure Version Code (ICD-9 or ICD-10),N,,,ICD_PRCDR_VRSN_CD13:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\ICD_PRCDR_VRSN_CD13\,,Claim Procedure Code XIII Claim Procedure Version Code (ICD-9 or ICD-10),@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
3,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT13\,Claim Procedure Code XIII Date,N,,,PRCDR_DT13:,,concept_cd,concept_dimension,concept_path,T,like,\CMS\OUTPATIENT_BASE_CLAIMS\PRCDR_DT13\,,Claim Procedure Code XIII Date,@,2017-09-08 18:05:41,2017-09-08 18:05:41,2017-09-08 18:05:41,grouse.kumc.edu,,,
